Drug	MolId	MolName	Target
gancao	MOL000098	quercetin	Serum paraoxonase/arylesterase 1
gancao	MOL000098	quercetin	Type I iodothyronine deiodinase
gancao	MOL000098	quercetin	Procollagen C-endopeptidase enhancer 1
gancao	MOL000098	quercetin	Puromycin-sensitive aminopeptidase
gancao	MOL000098	quercetin	Hexokinase-2
gancao	MOL000098	quercetin	Homeobox protein Nkx-3.1
gancao	MOL000098	quercetin	Ras GTPase-activating protein 1
gancao	MOL000098	quercetin	Peroxidase C1A
gancao	MOL000098	quercetin	Glutathione S-transferase Mu 1
gancao	MOL000098	quercetin	Glutathione S-transferase Mu 2
jinyinhua	MOL001494	Mandenol	Prostaglandin G/H synthase 1
jinyinhua	MOL001494	Mandenol	Prostaglandin G/H synthase 2
jinyinhua	MOL001494	Mandenol	Nuclear receptor coactivator 2
jinyinhua	MOL001495	Ethyl linolenate	Prostaglandin G/H synthase 1
jinyinhua	MOL001495	Ethyl linolenate	Nuclear receptor coactivator 2
jinyinhua	MOL002914	Eriodyctiol (flavanone)	Prostaglandin G/H synthase 1
jinyinhua	MOL002914	Eriodyctiol (flavanone)	Prostaglandin G/H synthase 2
jinyinhua	MOL002914	Eriodyctiol (flavanone)	Heat shock protein HSP 90
jinyinhua	MOL002914	Eriodyctiol (flavanone)	mRNA of PKA Catalytic Subunit C-alpha
jinyinhua	MOL002914	Eriodyctiol (flavanone)	Nuclear receptor coactivator 2
jinyinhua	MOL002914	Eriodyctiol (flavanone)	Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform
jinyinhua	MOL002914	Eriodyctiol (flavanone)	Glycogen phosphorylase, muscle form
jinyinhua	MOL002914	Eriodyctiol (flavanone)	Calmodulin
jinyinhua	MOL003006	(-)-(3R,8S,9R,9aS,10aS)-9-ethenyl-8-(beta-D-glucopyranosyloxy)-2,3,9,9a,10,10a-hexahydro-5-oxo-5H,8H-pyrano[4,3-d]oxazolo[3,2-a]pyridine-3-carboxylic acid_qt	Prostaglandin G/H synthase 2
jinyinhua	MOL003006	(-)-(3R,8S,9R,9aS,10aS)-9-ethenyl-8-(beta-D-glucopyranosyloxy)-2,3,9,9a,10,10a-hexahydro-5-oxo-5H,8H-pyrano[4,3-d]oxazolo[3,2-a]pyridine-3-carboxylic acid_qt	Carbonic anhydrase II
jinyinhua	MOL003006	(-)-(3R,8S,9R,9aS,10aS)-9-ethenyl-8-(beta-D-glucopyranosyloxy)-2,3,9,9a,10,10a-hexahydro-5-oxo-5H,8H-pyrano[4,3-d]oxazolo[3,2-a]pyridine-3-carboxylic acid_qt	Gamma-aminobutyric acid receptor subunit alpha-1
jinyinhua	MOL003006	(-)-(3R,8S,9R,9aS,10aS)-9-ethenyl-8-(beta-D-glucopyranosyloxy)-2,3,9,9a,10,10a-hexahydro-5-oxo-5H,8H-pyrano[4,3-d]oxazolo[3,2-a]pyridine-3-carboxylic acid_qt	Dipeptidyl peptidase IV
jinyinhua	MOL003014	secologanic dibutylacetal_qt	Thrombin
jinyinhua	MOL003014	secologanic dibutylacetal_qt	Estrogen receptor
jinyinhua	MOL003014	secologanic dibutylacetal_qt	Prostaglandin G/H synthase 2
jinyinhua	MOL002773	beta-carotene	RAC-alpha serine/threonine-protein kinase
jinyinhua	MOL002773	beta-carotene	Vascular endothelial growth factor A
jinyinhua	MOL002773	beta-carotene	Apoptosis regulator Bcl-2
jinyinhua	MOL002773	beta-carotene	Caspase-9
jinyinhua	MOL002773	beta-carotene	72 kDa type IV collagenase
jinyinhua	MOL002773	beta-carotene	Transcription factor AP-1
jinyinhua	MOL002773	beta-carotene	Caspase-3
jinyinhua	MOL002773	beta-carotene	Prostaglandin G/H synthase 2
jinyinhua	MOL002773	beta-carotene	Caspase-8
jinyinhua	MOL002773	beta-carotene	Interstitial collagenase
jinyinhua	MOL002773	beta-carotene	Heme oxygenase 1
jinyinhua	MOL002773	beta-carotene	Cytochrome P450 3A4
jinyinhua	MOL002773	beta-carotene	Cytochrome P450 2B1
jinyinhua	MOL002773	beta-carotene	Cytochrome P450 1A2
jinyinhua	MOL002773	beta-carotene	Serum albumin
jinyinhua	MOL002773	beta-carotene	Caveolin-1
jinyinhua	MOL002773	beta-carotene	Catenin beta-1
jinyinhua	MOL002773	beta-carotene	Myc proto-oncogene protein
jinyinhua	MOL002773	beta-carotene	Caspase-7
jinyinhua	MOL002773	beta-carotene	Tissue factor
jinyinhua	MOL002773	beta-carotene	Gap junction alpha-1 protein
jinyinhua	MOL002773	beta-carotene	Stromelysin-2
jinyinhua	MOL003036	ZINC03978781	Progesterone receptor
jinyinhua	MOL003036	ZINC03978781	Nuclear receptor coactivator 2
jinyinhua	MOL003036	ZINC03978781	Mineralocorticoid receptor
jinyinhua	MOL003044	Chryseriol	Nitric oxide synthase, inducible
jinyinhua	MOL003044	Chryseriol	Prostaglandin G/H synthase 1
jinyinhua	MOL003044	Chryseriol	Estrogen receptor
jinyinhua	MOL003044	Chryseriol	Androgen receptor
jinyinhua	MOL003044	Chryseriol	Peroxisome proliferator activated receptor gamma
jinyinhua	MOL003044	Chryseriol	Prostaglandin G/H synthase 2
jinyinhua	MOL003044	Chryseriol	Dipeptidyl peptidase IV
jinyinhua	MOL003044	Chryseriol	Mitogen-activated protein kinase 14
jinyinhua	MOL003044	Chryseriol	Glycogen synthase kinase-3 beta
jinyinhua	MOL003044	Chryseriol	Heat shock protein HSP 90
jinyinhua	MOL003044	Chryseriol	Cell division protein kinase 2
jinyinhua	MOL003044	Chryseriol	Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform
jinyinhua	MOL003044	Chryseriol	Serine/threonine-protein kinase Chk1
jinyinhua	MOL003044	Chryseriol	mRNA of PKA Catalytic Subunit C-alpha
jinyinhua	MOL003044	Chryseriol	Trypsin-1
jinyinhua	MOL003044	Chryseriol	Nuclear receptor coactivator 2
jinyinhua	MOL003044	Chryseriol	Nuclear receptor coactivator 1
jinyinhua	MOL003044	Chryseriol	Calmodulin
jinyinhua	MOL003095	5-hydroxy-7-methoxy-2-(3,4,5-trimethoxyphenyl)chromone	Nitric oxide synthase, inducible
jinyinhua	MOL003095	5-hydroxy-7-methoxy-2-(3,4,5-trimethoxyphenyl)chromone	Prostaglandin G/H synthase 1
jinyinhua	MOL003095	5-hydroxy-7-methoxy-2-(3,4,5-trimethoxyphenyl)chromone	Thrombin
jinyinhua	MOL003095	5-hydroxy-7-methoxy-2-(3,4,5-trimethoxyphenyl)chromone	Potassium voltage-gated channel subfamily H member 2
jinyinhua	MOL003095	5-hydroxy-7-methoxy-2-(3,4,5-trimethoxyphenyl)chromone	Estrogen receptor
jinyinhua	MOL003095	5-hydroxy-7-methoxy-2-(3,4,5-trimethoxyphenyl)chromone	Androgen receptor
jinyinhua	MOL003095	5-hydroxy-7-methoxy-2-(3,4,5-trimethoxyphenyl)chromone	Sodium channel protein type 5 subunit alpha
jinyinhua	MOL003095	5-hydroxy-7-methoxy-2-(3,4,5-trimethoxyphenyl)chromone	Peroxisome proliferator activated receptor gamma
jinyinhua	MOL003095	5-hydroxy-7-methoxy-2-(3,4,5-trimethoxyphenyl)chromone	Coagulation factor Xa
jinyinhua	MOL003095	5-hydroxy-7-methoxy-2-(3,4,5-trimethoxyphenyl)chromone	Prostaglandin G/H synthase 2
jinyinhua	MOL003095	5-hydroxy-7-methoxy-2-(3,4,5-trimethoxyphenyl)chromone	Nitric-oxide synthase, endothelial
jinyinhua	MOL003095	5-hydroxy-7-methoxy-2-(3,4,5-trimethoxyphenyl)chromone	Voltage-dependent calcium channel subunit alpha-2/delta-1
jinyinhua	MOL003095	5-hydroxy-7-methoxy-2-(3,4,5-trimethoxyphenyl)chromone	DNA topoisomerase II
jinyinhua	MOL003095	5-hydroxy-7-methoxy-2-(3,4,5-trimethoxyphenyl)chromone	Estrogen receptor beta
jinyinhua	MOL003095	5-hydroxy-7-methoxy-2-(3,4,5-trimethoxyphenyl)chromone	Dipeptidyl peptidase IV
jinyinhua	MOL003095	5-hydroxy-7-methoxy-2-(3,4,5-trimethoxyphenyl)chromone	Mitogen-activated protein kinase 14
jinyinhua	MOL003095	5-hydroxy-7-methoxy-2-(3,4,5-trimethoxyphenyl)chromone	Glycogen synthase kinase-3 beta
jinyinhua	MOL003095	5-hydroxy-7-methoxy-2-(3,4,5-trimethoxyphenyl)chromone	Heat shock protein HSP 90
jinyinhua	MOL003095	5-hydroxy-7-methoxy-2-(3,4,5-trimethoxyphenyl)chromone	Serine/threonine-protein kinase Chk1
jinyinhua	MOL003095	5-hydroxy-7-methoxy-2-(3,4,5-trimethoxyphenyl)chromone	Trypsin-1
jinyinhua	MOL003095	5-hydroxy-7-methoxy-2-(3,4,5-trimethoxyphenyl)chromone	Nuclear receptor coactivator 2
jinyinhua	MOL003095	5-hydroxy-7-methoxy-2-(3,4,5-trimethoxyphenyl)chromone	Nuclear receptor coactivator 1
jinyinhua	MOL003095	5-hydroxy-7-methoxy-2-(3,4,5-trimethoxyphenyl)chromone	Calcium-activated potassium channel subunit alpha 1
jinyinhua	MOL003095	5-hydroxy-7-methoxy-2-(3,4,5-trimethoxyphenyl)chromone	Calmodulin
jinyinhua	MOL003095	5-hydroxy-7-methoxy-2-(3,4,5-trimethoxyphenyl)chromone	Beta-2 adrenergic receptor
jinyinhua	MOL003095	5-hydroxy-7-methoxy-2-(3,4,5-trimethoxyphenyl)chromone	Beta-secretase
jinyinhua	MOL003111	Centauroside_qt	Thrombin
jinyinhua	MOL003111	Centauroside_qt	Estrogen receptor
jinyinhua	MOL003111	Centauroside_qt	Androgen receptor
jinyinhua	MOL003111	Centauroside_qt	Carbonic anhydrase II
jinyinhua	MOL003111	Centauroside_qt	Dipeptidyl peptidase IV
jinyinhua	MOL003111	Centauroside_qt	Heat shock protein HSP 90
jinyinhua	MOL003111	Centauroside_qt	Trypsin-1
jinyinhua	MOL003111	Centauroside_qt	Nuclear receptor coactivator 2
jinyinhua	MOL003111	Centauroside_qt	Nuclear receptor coactivator 1
jinyinhua	MOL003117	Ioniceracetalides B_qt	Nitric oxide synthase, inducible
jinyinhua	MOL003117	Ioniceracetalides B_qt	Thrombin
jinyinhua	MOL003117	Ioniceracetalides B_qt	Prostaglandin G/H synthase 2
jinyinhua	MOL003117	Ioniceracetalides B_qt	Gamma-aminobutyric acid receptor subunit alpha-1
jinyinhua	MOL003117	Ioniceracetalides B_qt	Dipeptidyl peptidase IV
jinyinhua	MOL003117	Ioniceracetalides B_qt	Beta-lactamase
jinyinhua	MOL003128	dinethylsecologanoside	Androgen receptor
jinyinhua	MOL003128	dinethylsecologanoside	Carbonic anhydrase II
jinyinhua	MOL000358	beta-sitosterol	Progesterone receptor
jinyinhua	MOL000358	beta-sitosterol	Nuclear receptor coactivator 2
jinyinhua	MOL000358	beta-sitosterol	Prostaglandin G/H synthase 1
jinyinhua	MOL000358	beta-sitosterol	Prostaglandin G/H synthase 2
jinyinhua	MOL000358	beta-sitosterol	Heat shock protein HSP 90
jinyinhua	MOL000358	beta-sitosterol	Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform
jinyinhua	MOL000358	beta-sitosterol	Potassium voltage-gated channel subfamily H member 2
jinyinhua	MOL000358	beta-sitosterol	mRNA of PKA Catalytic Subunit C-alpha
jinyinhua	MOL000358	beta-sitosterol	Dopamine D1 receptor
jinyinhua	MOL000358	beta-sitosterol	Muscarinic acetylcholine receptor M3
jinyinhua	MOL000358	beta-sitosterol	Muscarinic acetylcholine receptor M1
jinyinhua	MOL000358	beta-sitosterol	Sodium channel protein type 5 subunit alpha
jinyinhua	MOL000358	beta-sitosterol	Gamma-aminobutyric-acid receptor alpha-2 subunit
jinyinhua	MOL000358	beta-sitosterol	Muscarinic acetylcholine receptor M4
jinyinhua	MOL000358	beta-sitosterol	CGMP-inhibited 3',5'-cyclic phosphodiesterase A
jinyinhua	MOL000358	beta-sitosterol	5-hydroxytryptamine 2A receptor
jinyinhua	MOL000358	beta-sitosterol	Gamma-aminobutyric-acid receptor alpha-5 subunit
jinyinhua	MOL000358	beta-sitosterol	Alpha-1A adrenergic receptor
jinyinhua	MOL000358	beta-sitosterol	Gamma-aminobutyric-acid receptor alpha-3 subunit
jinyinhua	MOL000358	beta-sitosterol	Muscarinic acetylcholine receptor M2
jinyinhua	MOL000358	beta-sitosterol	Alpha-1B adrenergic receptor
jinyinhua	MOL000358	beta-sitosterol	Beta-2 adrenergic receptor
jinyinhua	MOL000358	beta-sitosterol	Neuronal acetylcholine receptor subunit alpha-2
jinyinhua	MOL000358	beta-sitosterol	Sodium-dependent serotonin transporter
jinyinhua	MOL000358	beta-sitosterol	Mu-type opioid receptor
jinyinhua	MOL000358	beta-sitosterol	Gamma-aminobutyric acid receptor subunit alpha-1
jinyinhua	MOL000358	beta-sitosterol	Neuronal acetylcholine receptor protein, alpha-7 chain
jinyinhua	MOL000358	beta-sitosterol	Cytochrome P450-cam
jinyinhua	MOL000358	beta-sitosterol	Apoptosis regulator Bcl-2
jinyinhua	MOL000358	beta-sitosterol	Apoptosis regulator BAX
jinyinhua	MOL000358	beta-sitosterol	Caspase-9
jinyinhua	MOL000358	beta-sitosterol	Transcription factor AP-1
jinyinhua	MOL000358	beta-sitosterol	Caspase-3
jinyinhua	MOL000358	beta-sitosterol	Caspase-8
jinyinhua	MOL000358	beta-sitosterol	Protein kinase C alpha type
jinyinhua	MOL000358	beta-sitosterol	Transforming growth factor beta-1
jinyinhua	MOL000358	beta-sitosterol	Serum paraoxonase/arylesterase 1
jinyinhua	MOL000358	beta-sitosterol	Microtubule-associated protein 2
jinyinhua	MOL000422	kaempferol	Nitric oxide synthase, inducible
jinyinhua	MOL000422	kaempferol	Prostaglandin G/H synthase 1
jinyinhua	MOL000422	kaempferol	Androgen receptor
jinyinhua	MOL000422	kaempferol	Peroxisome proliferator activated receptor gamma
jinyinhua	MOL000422	kaempferol	Prostaglandin G/H synthase 2
jinyinhua	MOL000422	kaempferol	Heat shock protein HSP 90
jinyinhua	MOL000422	kaempferol	Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform
jinyinhua	MOL000422	kaempferol	mRNA of PKA Catalytic Subunit C-alpha
jinyinhua	MOL000422	kaempferol	Nuclear receptor coactivator 2
jinyinhua	MOL000422	kaempferol	Dipeptidyl peptidase IV
jinyinhua	MOL000422	kaempferol	Trypsin-1
jinyinhua	MOL000422	kaempferol	Progesterone receptor
jinyinhua	MOL000422	kaempferol	Thrombin
jinyinhua	MOL000422	kaempferol	Muscarinic acetylcholine receptor M1
jinyinhua	MOL000422	kaempferol	Nitric-oxide synthase, endothelial
jinyinhua	MOL000422	kaempferol	Gamma-aminobutyric-acid receptor alpha-2 subunit
jinyinhua	MOL000422	kaempferol	Acetylcholinesterase
jinyinhua	MOL000422	kaempferol	Sodium-dependent noradrenaline transporter
jinyinhua	MOL000422	kaempferol	Muscarinic acetylcholine receptor M2
jinyinhua	MOL000422	kaempferol	Alpha-1B adrenergic receptor
jinyinhua	MOL000422	kaempferol	Gamma-aminobutyric acid receptor subunit alpha-1
jinyinhua	MOL000422	kaempferol	DNA topoisomerase II
jinyinhua	MOL000422	kaempferol	Coagulation factor VII
jinyinhua	MOL000422	kaempferol	Calmodulin
jinyinhua	MOL000422	kaempferol	Transcription factor p65
jinyinhua	MOL000422	kaempferol	Inhibitor of nuclear factor kappa-B kinase subunit beta
jinyinhua	MOL000422	kaempferol	RAC-alpha serine/threonine-protein kinase
jinyinhua	MOL000422	kaempferol	Apoptosis regulator Bcl-2
jinyinhua	MOL000422	kaempferol	Apoptosis regulator BAX
jinyinhua	MOL000422	kaempferol	Tumor necrosis factor
jinyinhua	MOL000422	kaempferol	Transcription factor AP-1
jinyinhua	MOL000422	kaempferol	Activator of 90 kDa heat shock protein ATPase homolog 1
jinyinhua	MOL000422	kaempferol	Caspase-3
jinyinhua	MOL000422	kaempferol	Mitogen-activated protein kinase 8
jinyinhua	MOL000422	kaempferol	Xanthine dehydrogenase/oxidase
jinyinhua	MOL000422	kaempferol	Interstitial collagenase
jinyinhua	MOL000422	kaempferol	Signal transducer and activator of transcription 1-alpha/beta
jinyinhua	MOL000422	kaempferol	Cell division control protein 2 homolog
jinyinhua	MOL000422	kaempferol	Peroxisome proliferator-activated receptor gamma
jinyinhua	MOL000422	kaempferol	Heme oxygenase 1
jinyinhua	MOL000422	kaempferol	Cytochrome P450 3A4
jinyinhua	MOL000422	kaempferol	Cytochrome P450 1A2
jinyinhua	MOL000422	kaempferol	Cytochrome P450 1A1
jinyinhua	MOL000422	kaempferol	Intercellular adhesion molecule 1
jinyinhua	MOL000422	kaempferol	E-selectin
jinyinhua	MOL000422	kaempferol	Vascular cell adhesion protein 1
jinyinhua	MOL000422	kaempferol	Nuclear receptor subfamily 1 group I member 2
jinyinhua	MOL000422	kaempferol	Cytochrome P450 1B1
jinyinhua	MOL000422	kaempferol	Arachidonate 5-lipoxygenase
jinyinhua	MOL000422	kaempferol	Hyaluronan synthase 2
jinyinhua	MOL000422	kaempferol	Glutathione S-transferase P
jinyinhua	MOL000422	kaempferol	Aryl hydrocarbon receptor
jinyinhua	MOL000422	kaempferol	26S proteasome non-ATPase regulatory subunit 3
jinyinhua	MOL000422	kaempferol	Solute carrier family 2, facilitated glucose transporter member 4
jinyinhua	MOL000422	kaempferol	Nuclear receptor subfamily 1 group I member 3
jinyinhua	MOL000422	kaempferol	Insulin receptor
jinyinhua	MOL000422	kaempferol	Type I iodothyronine deiodinase
jinyinhua	MOL000422	kaempferol	Serine/threonine-protein phosphatase 2B catalytic subunit alpha isoform
jinyinhua	MOL000422	kaempferol	Peroxidase C1A
jinyinhua	MOL000422	kaempferol	Glutathione S-transferase Mu 1
jinyinhua	MOL000422	kaempferol	Glutathione S-transferase Mu 2
jinyinhua	MOL000422	kaempferol	Aldo-keto reductase family 1 member C3
jinyinhua	MOL000422	kaempferol	Antileukoproteinase
jinyinhua	MOL000449	Stigmasterol	Progesterone receptor
jinyinhua	MOL000449	Stigmasterol	Mineralocorticoid receptor
jinyinhua	MOL000449	Stigmasterol	Nuclear receptor coactivator 2
jinyinhua	MOL000449	Stigmasterol	Alcohol dehydrogenase 1C
jinyinhua	MOL000449	Stigmasterol	Ig gamma-1 chain C region
jinyinhua	MOL000449	Stigmasterol	Retinoic acid receptor RXR-alpha
jinyinhua	MOL000449	Stigmasterol	Nuclear receptor coactivator 1
jinyinhua	MOL000449	Stigmasterol	Prostaglandin G/H synthase 1
jinyinhua	MOL000449	Stigmasterol	Prostaglandin G/H synthase 2
jinyinhua	MOL000449	Stigmasterol	Alpha-2A adrenergic receptor
jinyinhua	MOL000449	Stigmasterol	Sodium-dependent noradrenaline transporter
jinyinhua	MOL000449	Stigmasterol	Sodium-dependent dopamine transporter
jinyinhua	MOL000449	Stigmasterol	Beta-2 adrenergic receptor
jinyinhua	MOL000449	Stigmasterol	Aldose reductase
jinyinhua	MOL000449	Stigmasterol	Urokinase-type plasminogen activator
jinyinhua	MOL000449	Stigmasterol	Leukotriene A-4 hydrolase
jinyinhua	MOL000449	Stigmasterol	Amine oxidase [flavin-containing] B
jinyinhua	MOL000449	Stigmasterol	Amine oxidase [flavin-containing] A
jinyinhua	MOL000449	Stigmasterol	mRNA of PKA Catalytic Subunit C-alpha
jinyinhua	MOL000449	Stigmasterol	Chymotrypsinogen B
jinyinhua	MOL000449	Stigmasterol	Muscarinic acetylcholine receptor M3
jinyinhua	MOL000449	Stigmasterol	Muscarinic acetylcholine receptor M1
jinyinhua	MOL000449	Stigmasterol	Beta-1 adrenergic receptor
jinyinhua	MOL000449	Stigmasterol	Sodium channel protein type 5 subunit alpha
jinyinhua	MOL000449	Stigmasterol	5-hydroxytryptamine 2A receptor
jinyinhua	MOL000449	Stigmasterol	Alpha-1A adrenergic receptor
jinyinhua	MOL000449	Stigmasterol	Gamma-aminobutyric-acid receptor alpha-3 subunit
jinyinhua	MOL000449	Stigmasterol	Muscarinic acetylcholine receptor M2
jinyinhua	MOL000449	Stigmasterol	Alpha-1B adrenergic receptor
jinyinhua	MOL000449	Stigmasterol	Gamma-aminobutyric acid receptor subunit alpha-1
jinyinhua	MOL000449	Stigmasterol	Neuronal acetylcholine receptor protein, alpha-7 chain
jinyinhua	MOL000006	luteolin	Prostaglandin G/H synthase 1
jinyinhua	MOL000006	luteolin	Androgen receptor
jinyinhua	MOL000006	luteolin	Prostaglandin G/H synthase 2
jinyinhua	MOL000006	luteolin	Heat shock protein HSP 90
jinyinhua	MOL000006	luteolin	Trypsin-1
jinyinhua	MOL000006	luteolin	Nuclear receptor coactivator 2
jinyinhua	MOL000006	luteolin	mRNA of PKA Catalytic Subunit C-alpha
jinyinhua	MOL000006	luteolin	Dipeptidyl peptidase IV
jinyinhua	MOL000006	luteolin	Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform
jinyinhua	MOL000006	luteolin	Transcription factor p65
jinyinhua	MOL000006	luteolin	Epidermal growth factor receptor
jinyinhua	MOL000006	luteolin	RAC-alpha serine/threonine-protein kinase
jinyinhua	MOL000006	luteolin	Vascular endothelial growth factor A
jinyinhua	MOL000006	luteolin	G1/S-specific cyclin-D1
jinyinhua	MOL000006	luteolin	Bcl-2-like protein 1
jinyinhua	MOL000006	luteolin	Cyclin-dependent kinase inhibitor 1
jinyinhua	MOL000006	luteolin	Caspase-9
jinyinhua	MOL000006	luteolin	72 kDa type IV collagenase
jinyinhua	MOL000006	luteolin	Matrix metalloproteinase-9
jinyinhua	MOL000006	luteolin	Mitogen-activated protein kinase 1
jinyinhua	MOL000006	luteolin	Interleukin-10
jinyinhua	MOL000006	luteolin	Retinoblastoma-associated protein
jinyinhua	MOL000006	luteolin	Cell division protein kinase 4
jinyinhua	MOL000006	luteolin	Tumor necrosis factor
jinyinhua	MOL000006	luteolin	Transcription factor AP-1
jinyinhua	MOL000006	luteolin	Interleukin-6
jinyinhua	MOL000006	luteolin	Caspase-3
jinyinhua	MOL000006	luteolin	Cellular tumor antigen p53
jinyinhua	MOL000006	luteolin	NF-kappa-B inhibitor alpha
jinyinhua	MOL000006	luteolin	Xanthine dehydrogenase/oxidase
jinyinhua	MOL000006	luteolin	DNA topoisomerase 1
jinyinhua	MOL000006	luteolin	E3 ubiquitin-protein ligase Mdm2
jinyinhua	MOL000006	luteolin	Amyloid beta A4 protein
jinyinhua	MOL000006	luteolin	Interstitial collagenase
jinyinhua	MOL000006	luteolin	Proliferating cell nuclear antigen
jinyinhua	MOL000006	luteolin	Receptor tyrosine-protein kinase erbB-2
jinyinhua	MOL000006	luteolin	Peroxisome proliferator-activated receptor gamma
jinyinhua	MOL000006	luteolin	Heme oxygenase 1
jinyinhua	MOL000006	luteolin	Caspase-7
jinyinhua	MOL000006	luteolin	Intercellular adhesion molecule 1
jinyinhua	MOL000006	luteolin	Induced myeloid leukemia cell differentiation protein Mcl-1
jinyinhua	MOL000006	luteolin	Baculoviral IAP repeat-containing protein 5
jinyinhua	MOL000006	luteolin	Interleukin-2
jinyinhua	MOL000006	luteolin	G2/mitotic-specific cyclin-B1
jinyinhua	MOL000006	luteolin	Tyrosinase
jinyinhua	MOL000006	luteolin	Interferon gamma
jinyinhua	MOL000006	luteolin	Interleukin-4
jinyinhua	MOL000006	luteolin	DNA topoisomerase 2-alpha
jinyinhua	MOL000006	luteolin	Glutathione S-transferase P
jinyinhua	MOL000006	luteolin	Baculoviral IAP repeat-containing protein 4
jinyinhua	MOL000006	luteolin	Solute carrier family 2, facilitated glucose transporter member 4
jinyinhua	MOL000006	luteolin	Insulin receptor
jinyinhua	MOL000006	luteolin	CD40 ligand
jinyinhua	MOL000006	luteolin	Prostaglandin E synthase
jinyinhua	MOL000006	luteolin	Kinetochore protein Nuf2
jinyinhua	MOL000006	luteolin	Adenylate cyclase type 2
jinyinhua	MOL000006	luteolin	Hepatocyte growth factor receptor
jinyinhua	MOL000098	quercetin	Prostaglandin G/H synthase 1
jinyinhua	MOL000098	quercetin	Androgen receptor
jinyinhua	MOL000098	quercetin	Peroxisome proliferator activated receptor gamma
jinyinhua	MOL000098	quercetin	Prostaglandin G/H synthase 2
jinyinhua	MOL000098	quercetin	Heat shock protein HSP 90
jinyinhua	MOL000098	quercetin	Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform
jinyinhua	MOL000098	quercetin	Nuclear receptor coactivator 2
jinyinhua	MOL000098	quercetin	Dipeptidyl peptidase IV
jinyinhua	MOL000098	quercetin	Aldose reductase
jinyinhua	MOL000098	quercetin	Trypsin-1
jinyinhua	MOL000098	quercetin	DNA topoisomerase II
jinyinhua	MOL000098	quercetin	Thrombin
jinyinhua	MOL000098	quercetin	Potassium voltage-gated channel subfamily H member 2
jinyinhua	MOL000098	quercetin	Sodium channel protein type 5 subunit alpha
jinyinhua	MOL000098	quercetin	Coagulation factor Xa
jinyinhua	MOL000098	quercetin	Beta-2 adrenergic receptor
jinyinhua	MOL000098	quercetin	Stromelysin-1
jinyinhua	MOL000098	quercetin	mRNA of PKA Catalytic Subunit C-alpha
jinyinhua	MOL000098	quercetin	Coagulation factor VII
jinyinhua	MOL000098	quercetin	Nitric-oxide synthase, endothelial
jinyinhua	MOL000098	quercetin	Retinoic acid receptor RXR-alpha
jinyinhua	MOL000098	quercetin	Acetylcholinesterase
jinyinhua	MOL000098	quercetin	Gamma-aminobutyric acid receptor subunit alpha-1
jinyinhua	MOL000098	quercetin	Amine oxidase [flavin-containing] B
jinyinhua	MOL000098	quercetin	Transcription factor p65
jinyinhua	MOL000098	quercetin	Epidermal growth factor receptor
jinyinhua	MOL000098	quercetin	RAC-alpha serine/threonine-protein kinase
jinyinhua	MOL000098	quercetin	Vascular endothelial growth factor A
jinyinhua	MOL000098	quercetin	G1/S-specific cyclin-D1
jinyinhua	MOL000098	quercetin	Apoptosis regulator Bcl-2
jinyinhua	MOL000098	quercetin	Bcl-2-like protein 1
jinyinhua	MOL000098	quercetin	Proto-oncogene c-Fos
jinyinhua	MOL000098	quercetin	Cyclin-dependent kinase inhibitor 1
jinyinhua	MOL000098	quercetin	Eukaryotic translation initiation factor 6
jinyinhua	MOL000098	quercetin	Apoptosis regulator BAX
jinyinhua	MOL000098	quercetin	Caspase-9
jinyinhua	MOL000098	quercetin	Urokinase-type plasminogen activator
jinyinhua	MOL000098	quercetin	72 kDa type IV collagenase
jinyinhua	MOL000098	quercetin	Matrix metalloproteinase-9
jinyinhua	MOL000098	quercetin	Mitogen-activated protein kinase 1
jinyinhua	MOL000098	quercetin	Interleukin-10
jinyinhua	MOL000098	quercetin	Pro-epidermal growth factor
jinyinhua	MOL000098	quercetin	Retinoblastoma-associated protein
jinyinhua	MOL000098	quercetin	Tumor necrosis factor
jinyinhua	MOL000098	quercetin	Transcription factor AP-1
jinyinhua	MOL000098	quercetin	Interleukin-6
jinyinhua	MOL000098	quercetin	Cyclin-dependent kinase inhibitor 2A, isoforms 1/2/3
jinyinhua	MOL000098	quercetin	Activator of 90 kDa heat shock protein ATPase homolog 1
jinyinhua	MOL000098	quercetin	Caspase-3
jinyinhua	MOL000098	quercetin	Cellular tumor antigen p53
jinyinhua	MOL000098	quercetin	ETS domain-containing protein Elk-1
jinyinhua	MOL000098	quercetin	NF-kappa-B inhibitor alpha
jinyinhua	MOL000098	quercetin	NADPH--cytochrome P450 reductase
jinyinhua	MOL000098	quercetin	Ornithine decarboxylase
jinyinhua	MOL000098	quercetin	Xanthine dehydrogenase/oxidase
jinyinhua	MOL000098	quercetin	Caspase-8
jinyinhua	MOL000098	quercetin	DNA topoisomerase 1
jinyinhua	MOL000098	quercetin	RAF proto-oncogene serine/threonine-protein kinase
