Drug	MolId	MolName	Target
Danggui	MOL000358	beta-sitosterol	PGR
Danggui	MOL000358	beta-sitosterol	NCOA2
Danggui	MOL000358	beta-sitosterol	PTGS1
Danggui	MOL000358	beta-sitosterol	PTGS2
Danggui	MOL000358	beta-sitosterol	HSP90AA1
Danggui	MOL000358	beta-sitosterol	KCNH2
Danggui	MOL000358	beta-sitosterol	DRD1
Danggui	MOL000358	beta-sitosterol	CHRM3
Danggui	MOL000358	beta-sitosterol	CHRM1
Danggui	MOL000358	beta-sitosterol	SCN5A
Danggui	MOL000358	beta-sitosterol	CHRM4
Danggui	MOL000358	beta-sitosterol	ADRA1A
Danggui	MOL000358	beta-sitosterol	CHRM2
Danggui	MOL000358	beta-sitosterol	ADRA1B
Danggui	MOL000358	beta-sitosterol	ADRB2
Danggui	MOL000358	beta-sitosterol	CHRNA2
Danggui	MOL000358	beta-sitosterol	SLC6A4
Danggui	MOL000358	beta-sitosterol	OPRM1
Danggui	MOL000358	beta-sitosterol	GABRA1
Danggui	MOL000358	beta-sitosterol	BCL2
Danggui	MOL000358	beta-sitosterol	BAX
Danggui	MOL000358	beta-sitosterol	CASP9
Danggui	MOL000358	beta-sitosterol	CASP3
Danggui	MOL000358	beta-sitosterol	CASP8
Danggui	MOL000358	beta-sitosterol	PRKCA
Danggui	MOL000358	beta-sitosterol	PON1
Danggui	MOL000358	beta-sitosterol	MAP2
Danggui	MOL000449	Stigmasterol	PGR
Danggui	MOL000449	Stigmasterol	NR3C2
Danggui	MOL000449	Stigmasterol	NCOA2
Danggui	MOL000449	Stigmasterol	ADH1C
Danggui	MOL000449	Stigmasterol	IGHG1
Danggui	MOL000449	Stigmasterol	RXRA
Danggui	MOL000449	Stigmasterol	NCOA1
Danggui	MOL000449	Stigmasterol	PTGS1
Danggui	MOL000449	Stigmasterol	PTGS2
Danggui	MOL000449	Stigmasterol	ADRA2A
Danggui	MOL000449	Stigmasterol	SLC6A2
Danggui	MOL000449	Stigmasterol	SLC6A3
Danggui	MOL000449	Stigmasterol	ADRB2
Danggui	MOL000449	Stigmasterol	AKR1B1
Danggui	MOL000449	Stigmasterol	PLAU
Danggui	MOL000449	Stigmasterol	LTA4H
Danggui	MOL000449	Stigmasterol	MAOB
Danggui	MOL000449	Stigmasterol	MAOA
Danggui	MOL000449	Stigmasterol	CTRB1
Danggui	MOL000449	Stigmasterol	CHRM3
Danggui	MOL000449	Stigmasterol	CHRM1
Danggui	MOL000449	Stigmasterol	ADRB1
Danggui	MOL000449	Stigmasterol	SCN5A
Danggui	MOL000449	Stigmasterol	ADRA1A
Danggui	MOL000449	Stigmasterol	CHRM2
Danggui	MOL000449	Stigmasterol	ADRA1B
Danggui	MOL000449	Stigmasterol	GABRA1
gancao	MOL001484	Inermine	PTGS1
gancao	MOL001484	Inermine	CHRM3
gancao	MOL001484	Inermine	SCN5A
gancao	MOL001484	Inermine	PTGS2
gancao	MOL001484	Inermine	HTR3A
gancao	MOL001484	Inermine	RXRA
gancao	MOL001484	Inermine	ADRA1B
gancao	MOL001484	Inermine	ADRA1D
gancao	MOL001484	Inermine	IGHG1
gancao	MOL001484	Inermine	PRSS1
gancao	MOL001484	Inermine	CAMTA2
gancao	MOL001484	Inermine	CHRM1
gancao	MOL001484	Inermine	ADRB2
gancao	MOL001484	Inermine	OPRM1
gancao	MOL001484	Inermine	HSP90AA1
gancao	MOL001792	DFV	PTGS1
gancao	MOL001792	DFV	ESR1
gancao	MOL001792	DFV	PTGS2
gancao	MOL001792	DFV	RXRA
gancao	MOL001792	DFV	ADRB2
gancao	MOL001792	DFV	HSP90AA1
gancao	MOL001792	DFV	DPEP1
gancao	MOL001792	DFV	MAOB
gancao	MOL001792	DFV	SLC6A4
gancao	MOL001792	DFV	PKIA
gancao	MOL000211	Mairin	PGR
gancao	MOL002311	Glycyrol	NOS2
gancao	MOL002311	Glycyrol	ESR1
gancao	MOL002311	Glycyrol	PPARG
gancao	MOL002311	Glycyrol	PTGS2
gancao	MOL002311	Glycyrol	KDR
gancao	MOL002311	Glycyrol	MAPK14
gancao	MOL002311	Glycyrol	GSK3B
gancao	MOL002311	Glycyrol	CHEK1
gancao	MOL002311	Glycyrol	CCNA2
gancao	MOL000239	Jaranol	NOS2
gancao	MOL000239	Jaranol	PTGS1
gancao	MOL000239	Jaranol	AR
gancao	MOL000239	Jaranol	SCN5A
gancao	MOL000239	Jaranol	PTGS2
gancao	MOL000239	Jaranol	ESR2
gancao	MOL000239	Jaranol	DPP4
gancao	MOL000239	Jaranol	HSP90AA1
gancao	MOL000239	Jaranol	CDK2
gancao	MOL000239	Jaranol	CHEK1
gancao	MOL000239	Jaranol	PRSS1
gancao	MOL000239	Jaranol	NCOA2
gancao	MOL000239	Jaranol	CAMTA2
gancao	MOL002565	Medicarpin	NOS2
gancao	MOL002565	Medicarpin	PTGS1
gancao	MOL002565	Medicarpin	DRD1
gancao	MOL002565	Medicarpin	CHRM3
gancao	MOL002565	Medicarpin	CHRM1
gancao	MOL002565	Medicarpin	ESR1
gancao	MOL002565	Medicarpin	SCN5A
gancao	MOL002565	Medicarpin	CHRM5
gancao	MOL002565	Medicarpin	PTGS2
gancao	MOL002565	Medicarpin	CHRM4
gancao	MOL002565	Medicarpin	RXRA
gancao	MOL002565	Medicarpin	ADRA1A
gancao	MOL002565	Medicarpin	CHRM2
gancao	MOL002565	Medicarpin	ADRA1B
gancao	MOL002565	Medicarpin	SLC6A3
gancao	MOL002565	Medicarpin	ADRB2
gancao	MOL002565	Medicarpin	SLC6A4
gancao	MOL002565	Medicarpin	OPRM1
gancao	MOL002565	Medicarpin	ESR2
gancao	MOL002565	Medicarpin	DPP4
gancao	MOL002565	Medicarpin	MAPK10
gancao	MOL002565	Medicarpin	HSP90AA1
gancao	MOL002565	Medicarpin	CDK2
gancao	MOL002565	Medicarpin	PRSS1
gancao	MOL002565	Medicarpin	CCNA2
gancao	MOL002565	Medicarpin	CAMTA2
gancao	MOL002565	Medicarpin	OPRD1
gancao	MOL002565	Medicarpin	ADRA1D
gancao	MOL000354	isorhamnetin	NOS2
gancao	MOL000354	isorhamnetin	PTGS1
gancao	MOL000354	isorhamnetin	ESR1
gancao	MOL000354	isorhamnetin	AR
gancao	MOL000354	isorhamnetin	PPARG
gancao	MOL000354	isorhamnetin	PTGS2
gancao	MOL000354	isorhamnetin	ESR2
gancao	MOL000354	isorhamnetin	DPP4
gancao	MOL000354	isorhamnetin	MAPK14
gancao	MOL000354	isorhamnetin	GSK3B
gancao	MOL000354	isorhamnetin	HSP90AA1
gancao	MOL000354	isorhamnetin	CDK2
gancao	MOL000354	isorhamnetin	PRSS1
gancao	MOL000354	isorhamnetin	CCNA2
gancao	MOL000354	isorhamnetin	NCOA2
gancao	MOL000354	isorhamnetin	CAMTA2
gancao	MOL000354	isorhamnetin	PYGM
gancao	MOL000354	isorhamnetin	PPARD
gancao	MOL000354	isorhamnetin	CHEK1
gancao	MOL000354	isorhamnetin	AKR1B1
gancao	MOL000354	isorhamnetin	NCOA1
gancao	MOL000354	isorhamnetin	F7
gancao	MOL000354	isorhamnetin	ACHE
gancao	MOL000354	isorhamnetin	GABRA1
gancao	MOL000354	isorhamnetin	MAOB
gancao	MOL000354	isorhamnetin	GRIA2
gancao	MOL000354	isorhamnetin	RELA
gancao	MOL000354	isorhamnetin	NCF1
gancao	MOL000354	isorhamnetin	OLR1
gancao	MOL000359	sitosterol	PGR
gancao	MOL000359	sitosterol	NCOA2
gancao	MOL000359	sitosterol	NR3C2
gancao	MOL003656	Lupiwighteone	NOS2
gancao	MOL003656	Lupiwighteone	ESR1
gancao	MOL003656	Lupiwighteone	AR
gancao	MOL003656	Lupiwighteone	SCN5A
gancao	MOL003656	Lupiwighteone	PPARG
gancao	MOL003656	Lupiwighteone	PTGS2
gancao	MOL003656	Lupiwighteone	ESR2
gancao	MOL003656	Lupiwighteone	DPP4
gancao	MOL003656	Lupiwighteone	MAPK14
gancao	MOL003656	Lupiwighteone	GSK3B
gancao	MOL003656	Lupiwighteone	HSP90AA1
gancao	MOL003656	Lupiwighteone	CDK2
gancao	MOL003656	Lupiwighteone	CHEK1
gancao	MOL003656	Lupiwighteone	PRSS1
gancao	MOL003656	Lupiwighteone	CCNA2
gancao	MOL003656	Lupiwighteone	NCOA2
gancao	MOL003656	Lupiwighteone	CAMTA2
gancao	MOL003896	7-Methoxy-2-methyl isoflavone	NOS2
gancao	MOL003896	7-Methoxy-2-methyl isoflavone	PTGS1
gancao	MOL003896	7-Methoxy-2-methyl isoflavone	DRD1
gancao	MOL003896	7-Methoxy-2-methyl isoflavone	CHRM3
gancao	MOL003896	7-Methoxy-2-methyl isoflavone	CHRM1
gancao	MOL003896	7-Methoxy-2-methyl isoflavone	ESR1
gancao	MOL003896	7-Methoxy-2-methyl isoflavone	AR
gancao	MOL003896	7-Methoxy-2-methyl isoflavone	ADRB1
gancao	MOL003896	7-Methoxy-2-methyl isoflavone	SCN5A
gancao	MOL003896	7-Methoxy-2-methyl isoflavone	PPARG
gancao	MOL003896	7-Methoxy-2-methyl isoflavone	PTGS2
gancao	MOL003896	7-Methoxy-2-methyl isoflavone	RXRA
gancao	MOL003896	7-Methoxy-2-methyl isoflavone	ACHE
gancao	MOL003896	7-Methoxy-2-methyl isoflavone	ADRA1B
gancao	MOL003896	7-Methoxy-2-methyl isoflavone	SLC6A3
gancao	MOL003896	7-Methoxy-2-methyl isoflavone	ADRB2
gancao	MOL003896	7-Methoxy-2-methyl isoflavone	ADRA1D
gancao	MOL003896	7-Methoxy-2-methyl isoflavone	SLC6A4
gancao	MOL003896	7-Methoxy-2-methyl isoflavone	ESR2
gancao	MOL003896	7-Methoxy-2-methyl isoflavone	GABRA1
gancao	MOL003896	7-Methoxy-2-methyl isoflavone	DPP4
gancao	MOL003896	7-Methoxy-2-methyl isoflavone	MAPK14
gancao	MOL003896	7-Methoxy-2-methyl isoflavone	GSK3B
gancao	MOL003896	7-Methoxy-2-methyl isoflavone	HSP90AA1
gancao	MOL003896	7-Methoxy-2-methyl isoflavone	CDK2
gancao	MOL003896	7-Methoxy-2-methyl isoflavone	LTA4H
gancao	MOL003896	7-Methoxy-2-methyl isoflavone	MAOB
gancao	MOL003896	7-Methoxy-2-methyl isoflavone	CHEK1
gancao	MOL003896	7-Methoxy-2-methyl isoflavone	IGHG1
gancao	MOL003896	7-Methoxy-2-methyl isoflavone	PRSS1
gancao	MOL003896	7-Methoxy-2-methyl isoflavone	CCNA2
gancao	MOL003896	7-Methoxy-2-methyl isoflavone	NCOA1
gancao	MOL003896	7-Methoxy-2-methyl isoflavone	PKIA
gancao	MOL003896	7-Methoxy-2-methyl isoflavone	CAMTA2
gancao	MOL003896	7-Methoxy-2-methyl isoflavone	CHRM5
gancao	MOL003896	7-Methoxy-2-methyl isoflavone	OPRM1
gancao	MOL003896	7-Methoxy-2-methyl isoflavone	NCOA2
gancao	MOL000392	formononetin	NOS2
gancao	MOL000392	formononetin	PTGS1
gancao	MOL000392	formononetin	CHRM1
gancao	MOL000392	formononetin	ESR1
gancao	MOL000392	formononetin	AR
gancao	MOL000392	formononetin	PPARG
gancao	MOL000392	formononetin	PTGS2
gancao	MOL000392	formononetin	RXRA
gancao	MOL000392	formononetin	ADRA1A
gancao	MOL000392	formononetin	SLC6A3
gancao	MOL000392	formononetin	ADRB2
gancao	MOL000392	formononetin	SLC6A4
gancao	MOL000392	formononetin	ESR2
gancao	MOL000392	formononetin	DPP4
gancao	MOL000392	formononetin	MAPK14
gancao	MOL000392	formononetin	GSK3B
gancao	MOL000392	formononetin	HSP90AA1
gancao	MOL000392	formononetin	CDK2
gancao	MOL000392	formononetin	MAOB
gancao	MOL000392	formononetin	CHEK1
gancao	MOL000392	formononetin	PRSS1
gancao	MOL000392	formononetin	CCNA2
gancao	MOL000392	formononetin	CAMTA2
gancao	MOL000392	formononetin	PKIA
gancao	MOL000392	formononetin	ACHE
gancao	MOL000392	formononetin	DPEP1
gancao	MOL000392	formononetin	PPARG
gancao	MOL000392	formononetin	IL4
gancao	MOL000392	formononetin	HSD3B2
gancao	MOL000392	formononetin	HSD3B1
gancao	MOL000417	Calycosin	NOS2
gancao	MOL000417	Calycosin	PTGS1
gancao	MOL000417	Calycosin	ESR1
gancao	MOL000417	Calycosin	AR
gancao	MOL000417	Calycosin	PPARG
gancao	MOL000417	Calycosin	PTGS2
gancao	MOL000417	Calycosin	RXRA
gancao	MOL000417	Calycosin	ESR2
gancao	MOL000417	Calycosin	DPP4
gancao	MOL000417	Calycosin	MAPK14
gancao	MOL000417	Calycosin	GSK3B
gancao	MOL000417	Calycosin	HSP90AA1
gancao	MOL000417	Calycosin	CDK2
gancao	MOL000417	Calycosin	CHEK1
gancao	MOL000417	Calycosin	PRSS1
gancao	MOL000417	Calycosin	CCNA2
gancao	MOL000417	Calycosin	NCOA2
gancao	MOL000417	Calycosin	CAMTA2
gancao	MOL000417	Calycosin	ADRB2
gancao	MOL000422	kaempferol	NOS2
gancao	MOL000422	kaempferol	PTGS1
gancao	MOL000422	kaempferol	AR
gancao	MOL000422	kaempferol	PPARG
gancao	MOL000422	kaempferol	PTGS2
gancao	MOL000422	kaempferol	HSP90AA1
gancao	MOL000422	kaempferol	NCOA2
gancao	MOL000422	kaempferol	DPP4
gancao	MOL000422	kaempferol	PRSS1
gancao	MOL000422	kaempferol	PGR
gancao	MOL000422	kaempferol	CHRM1
gancao	MOL000422	kaempferol	ACHE
gancao	MOL000422	kaempferol	SLC6A2
gancao	MOL000422	kaempferol	CHRM2
gancao	MOL000422	kaempferol	ADRA1B
gancao	MOL000422	kaempferol	GABRA1
gancao	MOL000422	kaempferol	F7
gancao	MOL000422	kaempferol	CAMTA2
gancao	MOL000422	kaempferol	RELA
gancao	MOL000422	kaempferol	IKBKB
gancao	MOL000422	kaempferol	AKT1
gancao	MOL000422	kaempferol	BCL2
gancao	MOL000422	kaempferol	BAX
gancao	MOL000422	kaempferol	TNF
gancao	MOL000422	kaempferol	AHSA1
gancao	MOL000422	kaempferol	CASP3
gancao	MOL000422	kaempferol	MAPK8
gancao	MOL000422	kaempferol	MMP1
gancao	MOL000422	kaempferol	STAT1
gancao	MOL000422	kaempferol	CDK1
gancao	MOL000422	kaempferol	PPARG
gancao	MOL000422	kaempferol	HMOX1
gancao	MOL000422	kaempferol	CYP3A4
gancao	MOL000422	kaempferol	CYP1A2
gancao	MOL000422	kaempferol	CYP1A1
gancao	MOL000422	kaempferol	ICAM1
gancao	MOL000422	kaempferol	SELE
gancao	MOL000422	kaempferol	VCAM1
gancao	MOL000422	kaempferol	NR1I2
gancao	MOL000422	kaempferol	CYP1B1
gancao	MOL000422	kaempferol	ALOX5
gancao	MOL000422	kaempferol	HAS2
gancao	MOL000422	kaempferol	GSTP1
gancao	MOL000422	kaempferol	AHR
gancao	MOL000422	kaempferol	PSMD3
gancao	MOL000422	kaempferol	SLC2A4
gancao	MOL000422	kaempferol	NR1I3
gancao	MOL000422	kaempferol	INSR
gancao	MOL000422	kaempferol	DIO1
gancao	MOL000422	kaempferol	PPP3CA
gancao	MOL000422	kaempferol	GSTM1
gancao	MOL000422	kaempferol	GSTM2
gancao	MOL000422	kaempferol	AKR1C3
gancao	MOL000422	kaempferol	SLPI
gancao	MOL004328	naringenin	PTGS1
gancao	MOL004328	naringenin	ESR1
gancao	MOL004328	naringenin	PTGS2
gancao	MOL004328	naringenin	HSP90AA1
gancao	MOL004328	naringenin	DPEP1
gancao	MOL004328	naringenin	RELA
gancao	MOL004328	naringenin	AKT1
gancao	MOL004328	naringenin	BCL2
gancao	MOL004328	naringenin	MAPK3
gancao	MOL004328	naringenin	MAPK1
gancao	MOL004328	naringenin	CASP3
gancao	MOL004328	naringenin	FASN
gancao	MOL004328	naringenin	LDLR
gancao	MOL004328	naringenin	BAD
gancao	MOL004328	naringenin	SOD1
gancao	MOL004328	naringenin	CAT
gancao	MOL004328	naringenin	PPARG
gancao	MOL004328	naringenin	MTTP
gancao	MOL004328	naringenin	APOB
gancao	MOL004328	naringenin	PLB1
gancao	MOL004328	naringenin	HMGCR
gancao	MOL004328	naringenin	CYP19A1
gancao	MOL004328	naringenin	GSTP1
gancao	MOL004328	naringenin	UGT1A1
gancao	MOL004328	naringenin	PPARA
gancao	MOL004328	naringenin	SREBF1
gancao	MOL004328	naringenin	GSR
gancao	MOL004328	naringenin	ABCC1
gancao	MOL004328	naringenin	ADIPOQ
gancao	MOL004328	naringenin	SOAT2
gancao	MOL004328	naringenin	AKR1C1
gancao	MOL004328	naringenin	GOT1
gancao	MOL004328	naringenin	ABAT
gancao	MOL004328	naringenin	CES1
gancao	MOL004328	naringenin	SOAT1
gancao	MOL004805	(2S)-2-[4-hydroxy-3-(3-methylbut-2-enyl)phenyl]-8,8-dimethyl-2,3-dihydropyrano[2,3-f]chromen-4-one	NOS2
gancao	MOL004805	(2S)-2-[4-hydroxy-3-(3-methylbut-2-enyl)phenyl]-8,8-dimethyl-2,3-dihydropyrano[2,3-f]chromen-4-one	KCNH2
gancao	MOL004805	(2S)-2-[4-hydroxy-3-(3-methylbut-2-enyl)phenyl]-8,8-dimethyl-2,3-dihydropyrano[2,3-f]chromen-4-one	ESR1
gancao	MOL004805	(2S)-2-[4-hydroxy-3-(3-methylbut-2-enyl)phenyl]-8,8-dimethyl-2,3-dihydropyrano[2,3-f]chromen-4-one	AR
gancao	MOL004805	(2S)-2-[4-hydroxy-3-(3-methylbut-2-enyl)phenyl]-8,8-dimethyl-2,3-dihydropyrano[2,3-f]chromen-4-one	PPARG
gancao	MOL004805	(2S)-2-[4-hydroxy-3-(3-methylbut-2-enyl)phenyl]-8,8-dimethyl-2,3-dihydropyrano[2,3-f]chromen-4-one	PTGS2
gancao	MOL004805	(2S)-2-[4-hydroxy-3-(3-methylbut-2-enyl)phenyl]-8,8-dimethyl-2,3-dihydropyrano[2,3-f]chromen-4-one	ESR2
gancao	MOL004805	(2S)-2-[4-hydroxy-3-(3-methylbut-2-enyl)phenyl]-8,8-dimethyl-2,3-dihydropyrano[2,3-f]chromen-4-one	MAPK14
gancao	MOL004805	(2S)-2-[4-hydroxy-3-(3-methylbut-2-enyl)phenyl]-8,8-dimethyl-2,3-dihydropyrano[2,3-f]chromen-4-one	GSK3B
gancao	MOL004805	(2S)-2-[4-hydroxy-3-(3-methylbut-2-enyl)phenyl]-8,8-dimethyl-2,3-dihydropyrano[2,3-f]chromen-4-one	CAMTA2
gancao	MOL004806	euchrenone	NOS2
gancao	MOL004806	euchrenone	KCNH2
gancao	MOL004806	euchrenone	ESR1
gancao	MOL004806	euchrenone	SCN5A
gancao	MOL004806	euchrenone	PTGS2
gancao	MOL004806	euchrenone	ESR2
gancao	MOL004806	euchrenone	BACE1
gancao	MOL004806	euchrenone	CAMTA2
gancao	MOL004808	glyasperin B	NOS2
gancao	MOL004808	glyasperin B	ESR1
gancao	MOL004808	glyasperin B	AR
gancao	MOL004808	glyasperin B	PPARG
gancao	MOL004808	glyasperin B	PTGS2
gancao	MOL004808	glyasperin B	F7
gancao	MOL004808	glyasperin B	KDR
gancao	MOL004808	glyasperin B	ACHE
gancao	MOL004808	glyasperin B	ESR2
gancao	MOL004808	glyasperin B	DPP4
gancao	MOL004808	glyasperin B	GSK3B
gancao	MOL004808	glyasperin B	HSP90AA1
gancao	MOL004808	glyasperin B	CDK2
gancao	MOL004808	glyasperin B	PRSS1
gancao	MOL004808	glyasperin B	CCNA2
gancao	MOL004808	glyasperin B	NCOA2
gancao	MOL004808	glyasperin B	CAMTA2
gancao	MOL004810	glyasperin F	NOS2
gancao	MOL004810	glyasperin F	PTGS1
gancao	MOL004810	glyasperin F	ESR1
gancao	MOL004810	glyasperin F	AR
gancao	MOL004810	glyasperin F	SCN5A
gancao	MOL004810	glyasperin F	PPARG
gancao	MOL004810	glyasperin F	PTGS2
gancao	MOL004810	glyasperin F	ESR2
gancao	MOL004810	glyasperin F	MAPK14
gancao	MOL004810	glyasperin F	GSK3B
gancao	MOL004810	glyasperin F	HSP90AA1
gancao	MOL004810	glyasperin F	CDK2
gancao	MOL004810	glyasperin F	PRSS1
gancao	MOL004810	glyasperin F	CCNA2
gancao	MOL004810	glyasperin F	CAMTA2
gancao	MOL004811	Glyasperin C	NOS2
gancao	MOL004811	Glyasperin C	KCNH2
gancao	MOL004811	Glyasperin C	ESR1
gancao	MOL004811	Glyasperin C	AR
gancao	MOL004811	Glyasperin C	SCN5A
gancao	MOL004811	Glyasperin C	PPARG
gancao	MOL004811	Glyasperin C	PTGS2
gancao	MOL004811	Glyasperin C	RXRA
gancao	MOL004811	Glyasperin C	ACHE
gancao	MOL004811	Glyasperin C	ESR2
gancao	MOL004811	Glyasperin C	DPP4
gancao	MOL004811	Glyasperin C	MAPK14
gancao	MOL004811	Glyasperin C	GSK3B
gancao	MOL004811	Glyasperin C	HSP90AA1
gancao	MOL004811	Glyasperin C	CDK2
gancao	MOL004811	Glyasperin C	CHEK1
gancao	MOL004811	Glyasperin C	PRSS1
gancao	MOL004811	Glyasperin C	CCNA2
gancao	MOL004811	Glyasperin C	NCOA2
gancao	MOL004811	Glyasperin C	CAMTA2
gancao	MOL004814	Isotrifoliol	NOS2
gancao	MOL004814	Isotrifoliol	ESR1
gancao	MOL004814	Isotrifoliol	AR
gancao	MOL004814	Isotrifoliol	PTGS2
gancao	MOL004814	Isotrifoliol	ESR2
gancao	MOL004814	Isotrifoliol	MAPK14
gancao	MOL004814	Isotrifoliol	GSK3B
gancao	MOL004814	Isotrifoliol	HSP90AA1
gancao	MOL004814	Isotrifoliol	CDK2
gancao	MOL004814	Isotrifoliol	CHEK1
gancao	MOL004814	Isotrifoliol	CCNA2
gancao	MOL004815	(E)-1-(2,4-dihydroxyphenyl)-3-(2,2-dimethylchromen-6-yl)prop-2-en-1-one	NOS2
gancao	MOL004815	(E)-1-(2,4-dihydroxyphenyl)-3-(2,2-dimethylchromen-6-yl)prop-2-en-1-one	PTGS1
gancao	MOL004815	(E)-1-(2,4-dihydroxyphenyl)-3-(2,2-dimethylchromen-6-yl)prop-2-en-1-one	ESR1
gancao	MOL004815	(E)-1-(2,4-dihydroxyphenyl)-3-(2,2-dimethylchromen-6-yl)prop-2-en-1-one	AR
gancao	MOL004815	(E)-1-(2,4-dihydroxyphenyl)-3-(2,2-dimethylchromen-6-yl)prop-2-en-1-one	SCN5A
gancao	MOL004815	(E)-1-(2,4-dihydroxyphenyl)-3-(2,2-dimethylchromen-6-yl)prop-2-en-1-one	PPARG
gancao	MOL004815	(E)-1-(2,4-dihydroxyphenyl)-3-(2,2-dimethylchromen-6-yl)prop-2-en-1-one	PTGS2
gancao	MOL004815	(E)-1-(2,4-dihydroxyphenyl)-3-(2,2-dimethylchromen-6-yl)prop-2-en-1-one	CA2
gancao	MOL004815	(E)-1-(2,4-dihydroxyphenyl)-3-(2,2-dimethylchromen-6-yl)prop-2-en-1-one	RXRA
gancao	MOL004815	(E)-1-(2,4-dihydroxyphenyl)-3-(2,2-dimethylchromen-6-yl)prop-2-en-1-one	ADRA1B
gancao	MOL004815	(E)-1-(2,4-dihydroxyphenyl)-3-(2,2-dimethylchromen-6-yl)prop-2-en-1-one	ESR2
gancao	MOL004815	(E)-1-(2,4-dihydroxyphenyl)-3-(2,2-dimethylchromen-6-yl)prop-2-en-1-one	MAPK14
gancao	MOL004815	(E)-1-(2,4-dihydroxyphenyl)-3-(2,2-dimethylchromen-6-yl)prop-2-en-1-one	GSK3B
gancao	MOL004815	(E)-1-(2,4-dihydroxyphenyl)-3-(2,2-dimethylchromen-6-yl)prop-2-en-1-one	CDK2
gancao	MOL004815	(E)-1-(2,4-dihydroxyphenyl)-3-(2,2-dimethylchromen-6-yl)prop-2-en-1-one	CHEK1
gancao	MOL004815	(E)-1-(2,4-dihydroxyphenyl)-3-(2,2-dimethylchromen-6-yl)prop-2-en-1-one	CCNA2
gancao	MOL004815	(E)-1-(2,4-dihydroxyphenyl)-3-(2,2-dimethylchromen-6-yl)prop-2-en-1-one	NCOA2
gancao	MOL004815	(E)-1-(2,4-dihydroxyphenyl)-3-(2,2-dimethylchromen-6-yl)prop-2-en-1-one	CAMTA2
gancao	MOL004820	kanzonols W	NOS2
gancao	MOL004820	kanzonols W	PTGS1
gancao	MOL004820	kanzonols W	ESR1
gancao	MOL004820	kanzonols W	AR
gancao	MOL004820	kanzonols W	SCN5A
gancao	MOL004820	kanzonols W	PPARG
gancao	MOL004820	kanzonols W	PTGS2
gancao	MOL004820	kanzonols W	RXRA
gancao	MOL004820	kanzonols W	ESR2
gancao	MOL004820	kanzonols W	MAPK14
gancao	MOL004820	kanzonols W	GSK3B
gancao	MOL004820	kanzonols W	CDK2
gancao	MOL004820	kanzonols W	CHEK1
gancao	MOL004820	kanzonols W	PRSS1
gancao	MOL004820	kanzonols W	CCNA2
gancao	MOL004820	kanzonols W	NCOA2
gancao	MOL004820	kanzonols W	NCOA1
gancao	MOL004820	kanzonols W	CAMTA2
gancao	MOL004824	(2S)-6-(2,4-dihydroxyphenyl)-2-(2-hydroxypropan-2-yl)-4-methoxy-2,3-dihydrofuro[3,2-g]chromen-7-one	NOS2
gancao	MOL004824	(2S)-6-(2,4-dihydroxyphenyl)-2-(2-hydroxypropan-2-yl)-4-methoxy-2,3-dihydrofuro[3,2-g]chromen-7-one	ESR1
gancao	MOL004824	(2S)-6-(2,4-dihydroxyphenyl)-2-(2-hydroxypropan-2-yl)-4-methoxy-2,3-dihydrofuro[3,2-g]chromen-7-one	AR
gancao	MOL004824	(2S)-6-(2,4-dihydroxyphenyl)-2-(2-hydroxypropan-2-yl)-4-methoxy-2,3-dihydrofuro[3,2-g]chromen-7-one	PPARG
gancao	MOL004824	(2S)-6-(2,4-dihydroxyphenyl)-2-(2-hydroxypropan-2-yl)-4-methoxy-2,3-dihydrofuro[3,2-g]chromen-7-one	PTGS2
gancao	MOL004824	(2S)-6-(2,4-dihydroxyphenyl)-2-(2-hydroxypropan-2-yl)-4-methoxy-2,3-dihydrofuro[3,2-g]chromen-7-one	F7
gancao	MOL004824	(2S)-6-(2,4-dihydroxyphenyl)-2-(2-hydroxypropan-2-yl)-4-methoxy-2,3-dihydrofuro[3,2-g]chromen-7-one	KDR
gancao	MOL004824	(2S)-6-(2,4-dihydroxyphenyl)-2-(2-hydroxypropan-2-yl)-4-methoxy-2,3-dihydrofuro[3,2-g]chromen-7-one	ACHE
gancao	MOL004824	(2S)-6-(2,4-dihydroxyphenyl)-2-(2-hydroxypropan-2-yl)-4-methoxy-2,3-dihydrofuro[3,2-g]chromen-7-one	ESR2
gancao	MOL004824	(2S)-6-(2,4-dihydroxyphenyl)-2-(2-hydroxypropan-2-yl)-4-methoxy-2,3-dihydrofuro[3,2-g]chromen-7-one	DPP4
gancao	MOL004824	(2S)-6-(2,4-dihydroxyphenyl)-2-(2-hydroxypropan-2-yl)-4-methoxy-2,3-dihydrofuro[3,2-g]chromen-7-one	MAPK14
gancao	MOL004824	(2S)-6-(2,4-dihydroxyphenyl)-2-(2-hydroxypropan-2-yl)-4-methoxy-2,3-dihydrofuro[3,2-g]chromen-7-one	GSK3B
gancao	MOL004824	(2S)-6-(2,4-dihydroxyphenyl)-2-(2-hydroxypropan-2-yl)-4-methoxy-2,3-dihydrofuro[3,2-g]chromen-7-one	CDK2
gancao	MOL004824	(2S)-6-(2,4-dihydroxyphenyl)-2-(2-hydroxypropan-2-yl)-4-methoxy-2,3-dihydrofuro[3,2-g]chromen-7-one	CHEK1
gancao	MOL004824	(2S)-6-(2,4-dihydroxyphenyl)-2-(2-hydroxypropan-2-yl)-4-methoxy-2,3-dihydrofuro[3,2-g]chromen-7-one	PRSS1
